Kommun,Kommunnamn,DeSO_2018,RegSO_2020,RegSOkod_2020,socioekonomiskt_index
581,Norrkoping,0581A0080,Svartinge-Loddby-Landsbygd,0581R030,5
581,Norrkoping,0581B5010,Svartinge-Loddby-Landsbygd,0581R030,5
581,Norrkoping,0581C1130,Sydvastra Hageby,0581R031,1
581,Norrkoping,0581C1070,Sydvastra Hageby,0581R031,1
581,Norrkoping,0581C1430,Sydostra Marielund,0581R032,1
581,Norrkoping,0581C1360,Sydostra Nordantill,0581R033,4
581,Norrkoping,0581C1420,Sydostra Nordantill,0581R033,4
581,Norrkoping,0581C1060,Sydostra Vilbergen-Bjorkalund,0581R034,3
581,Norrkoping,0581C1270,Sapkullen-Soderstaden-Vasaparken,0581R035,3
581,Norrkoping,0581C1280,Sapkullen-Soderstaden-Vasaparken,0581R035,3
581,Norrkoping,0581C1300,Sapkullen-Soderstaden-Vasaparken,0581R035,3
581,Norrkoping,0581C1190,Sodra Ektorp,0581R036,4
581,Norrkoping,0581C1110,Vastra Klockaretorpet,0581R037,2
581,Norrkoping,0581C1250,Vastra Klockaretorpet,0581R037,2
581,Norrkoping,0581B2050,Aby-Jursla-Landsbygd,0581R038,4
581,Norrkoping,0581B2010,Aby-Jursla-Landsbygd,0581R038,4
581,Norrkoping,0581B2020,Aby-Jursla-Landsbygd,0581R038,4
581,Norrkoping,0581B2030,Aby-Jursla-Landsbygd,0581R038,4
581,Norrkoping,0581B2040,Aby-Jursla-Landsbygd,0581R038,4
581,Norrkoping,0581C1460,Ostra Haga,0581R039,3
581,Norrkoping,0581C1500,Ostra Haga,0581R039,3
581,Norrkoping,0581A0020,Ostra Vikbolandet,0581R040,4
581,Norrkoping,0581A0030,Ostra Vikbolandet,0581R040,4
581,Norrkoping,0581A0070,Ostra Vikbolandet,0581R040,4
582,Soderkoping,0582C1020,Alboga-Bossgard,0582R001,3
582,Soderkoping,0582C1030,Alboga-Bossgard,0582R001,3
582,Soderkoping,0582C1040,Drothem,0582R002,4
582,Soderkoping,0582A0010,Mogata-Sankt Anna,0582R003,4
582,Soderkoping,0582C1010,Skonberga,0582R004,3
582,Soderkoping,0582C1050,Soderkopings centrum,0582R005,4
582,Soderkoping,0582A0020,Soderkopings omland-Ostra Ryd,0582R006,4
582,Soderkoping,0582A0030,Soderkopings omland-Ostra Ryd,0582R006,4
582,Soderkoping,0582B2010,Vastra Husby-Luddingsbo,0582R007,4
583,Motala,0583B2010,Borensberg,0583R001,4
583,Motala,0583B2020,Borensberg,0583R001,4
583,Motala,0583C1090,Charlottenborg-Ekenas-Grankulla,0583R002,1
583,Motala,0583C1110,Ekon-Torvmossen,0583R003,1
583,Motala,0583A0020,Fornasa-Osterstad-Klockrike,0583R004,4
583,Motala,0583A0030,Fornasa-Osterstad-Klockrike,0583R004,4
583,Motala,0583A0040,Fornasa-Osterstad-Klockrike,0583R004,4
583,Motala,0583A0010,Fagelsta-Sodra Freberga,0583R005,4
583,Motala,0583C1020,Gamla stan,0583R006,3
583,Motala,0583C1050,Gamla stan,0583R006,3
583,Motala,0583C1010,Motala tatort-ovrigt,0583R007,4
583,Motala,0583C1030,Motala tatort-ovrigt,0583R007,4
583,Motala,0583C1040,Motala tatort-ovrigt,0583R007,4
583,Motala,0583C1150,Motala tatort-ovrigt,0583R007,4
583,Motala,0583C1060,Motala tatort-ovrigt,0583R007,4
583,Motala,0583C1080,Motala tatort-ovrigt,0583R007,4
583,Motala,0583C1100,Motala tatort-ovrigt,0583R007,4
583,Motala,0583C1120,Motala tatort-ovrigt,0583R007,4
583,Motala,0583C1130,Motala tatort-ovrigt,0583R007,4
583,Motala,0583C1140,Motala tatort-ovrigt,0583R007,4
583,Motala,0583A0050,Nykyrka-Tjallmo-Godegard,0583R008,4
583,Motala,0583A0060,Nykyrka-Tjallmo-Godegard,0583R008,4
583,Motala,0583A0070,Nykyrka-Tjallmo-Godegard,0583R008,4
583,Motala,0583C1070,Vaster-Sodra Varamon-Gustavsvik,0583R009,1
584,Vadstena,0584C1030,Centrala Vadstena-Kvissberg,0584R001,3
584,Vadstena,0584C1040,Tycklinge,0584R002,4
584,Vadstena,0584C1020,Vadstena Innerstaden,0584R003,4
584,Vadstena,0584A0010,Vadstena landsbygd,0584R004,4
584,Vadstena,0584C1010,Vadstena soder,0584R005,4
586,Mjolby,0586C1030,Eldslosa,0586R001,5
586,Mjolby,0586C2020,Mantorp tatort,0586R002,4
586,Mjolby,0586C2030,Mantorp tatort,0586R002,4
586,Mjolby,0586A0030,Mjolby omnejd-Skanninge omnejd,0586R003,4
586,Mjolby,0586C1050,Mjolby ostra,0586R004,4
586,Mjolby,0586C1060,Ryttarhagen-Hogby,0586R005,3
586,Mjolby,0586A0040,Skeppsas-Normlosa-Ojebro,0586R006,4
586,Mjolby,0586C3010,Skanninge tatort,0586R007,3
586,Mjolby,0586C3020,Skanninge tatort,0586R007,3
586,Mjolby,0586C1090,Slomarp-Egeby,0586R008,2
586,Mjolby,0586C1080,Svarta strand-Centrum-Albacken,0586R009,3
586,Mjolby,0586C2010,Sya-Spangsholm-Veta,0586R010,4
586,Mjolby,0586C1020,Sorby-Ostra Lundby-Centrum,0586R011,2
586,Mjolby,0586C1070,Tunet-Hagaparken,0586R012,3
586,Mjolby,0586C1040,Vasa,0586R013,3
586,Mjolby,0586A0020,Vaderstad-Vaderstad omnejd,0586R014,4
586,Mjolby,0586A0010,Vastra Harg-Ostra Tollstad,0586R015,4
586,Mjolby,0586C1010,Vastra Lundby,0586R016,3
604,Aneby,0604C1020,Aneby nordvastra,0604R001,4
604,Aneby,0604A0020,Aneby vastra omland,0604R002,4
604,Aneby,0604C1010,Aneby ostra,0604R003,3
604,Aneby,0604A0010,Aneby ostra omland,0604R004,4
617,Gnosjo,0617A0010,Gnosjo landsbygd,0617R001,4
617,Gnosjo,0617A0020,Gnosjo landsbygd,0617R001,4
617,Gnosjo,0617C1010,Gnosjo tatort,0617R002,3
617,Gnosjo,0617C1020,Gnosjo tatort,0617R002,3
617,Gnosjo,0617C1030,Gnosjo tatort,0617R002,3
617,Gnosjo,0617B2010,Hillerstorp tatort,0617R003,3
642,Mullsjo,0642C1020,Mullsjo tatort nordvastra,0642R001,4
642,Mullsjo,0642C1030,Mullsjo tatort nordostra,0642R002,4
642,Mullsjo,0642C1010,Mullsjo tatort sodra,0642R003,4
642,Mullsjo,0642A0010,Sandhem-Bjurback-Utvangstorp,0642R004,3
643,Habo,0643C1020,Branninge,0643R001,4
643,Habo,0643A0020,Habo norra,0643R002,4
643,Habo,0643A0010,Habo sodra,0643R003,4
643,Habo,0643C1050,Kyrkeryd-Krakeryd,0643R004,4
643,Habo,0643C1010,Karnekulla-Sjogarp,0643R005,5
643,Habo,0643C1030,Karr,0643R006,4
643,Habo,0643C1040,Molekullen-Centrum,0643R007,3
662,Gislaved,0662C1010,Anderstorp nordsydvast,0662R001,3
662,Gislaved,0662C1030,Anderstorp nordsydvast,0662R001,3
662,Gislaved,0662C1020,Anderstorp ostra,0662R002,4
662,Gislaved,0662A0020,Broaryd-Gislaved omland,0662R003,4
662,Gislaved,0662A0040,Broaryd-Gislaved omland,0662R003,4
662,Gislaved,0662B5010,Burseryd,0662R004,3
662,Gislaved,0662C1080,Gislaved nordvast,0662R005,1
662,Gislaved,0662C1090,Gislaved norra,0662R006,2
662,Gislaved,0662C1040,Gislaved sodra,0662R007,4
662,Gislaved,0662C1060,Gislaved sodra,0662R007,4
662,Gislaved,0662C1050,Gislaved ostra,0662R008,3
662,Gislaved,0662C1070,Gislaved ostra,0662R008,3
662,Gislaved,0662B3010,Hestra,0662R009,4
662,Gislaved,0662B4010,Reftele,0662R010,3
662,Gislaved,0662B2010,Smalandsstenar vastra,0662R011,3
662,Gislaved,0662B2030,Smalandsstenar vastra,0662R011,3
662,Gislaved,0662B2020,Smalandsstenar ostra,0662R012,2
662,Gislaved,0662A0030,Smalandsstenar-Reftele omland,0662R013,4
662,Gislaved,0662A0010,Smalandsstenar-Reftele omland,0662R013,4
665,Vaggeryd,0665A0030,Bondstorp-Byarum omland,0665R001,4
665,Vaggeryd,0665A0020,Hok-Svenarum omland,0665R002,4
665,Vaggeryd,0665C2020,Skillingaryd vastra,0665R003,4
665,Vaggeryd,0665C2010,Skillingaryd ostra,0665R004,2
665,Vaggeryd,0665C1030,Vaggeryd norra,0665R005,4
665,Vaggeryd,0665C1010,Vaggeryd vastra,0665R006,4
665,Vaggeryd,0665C1020,Vaggeryd ostra,0665R007,3
665,Vaggeryd,0665A0010,Aker-Tofteryd omland,0665R008,4
680,Jonkoping,0680C1560,Bankeryd,0680R001,4
680,Jonkoping,0680C1570,Bankeryd,0680R001,4
680,Jonkoping,0680C1580,Bankeryd,0680R001,4
680,Jonkoping,0680B3010,Barnarp,0680R002,4
680,Jonkoping,0680B3020,Barnarp,0680R002,4
680,Jonkoping,0680A0010,Barnarps-Tenhults landsbygder,0680R003,4
680,Jonkoping,0680A0030,Barnarps-Tenhults landsbygder,0680R003,4
680,Jonkoping,0680C1470,Bymarken,0680R004,5
680,Jonkoping,0680C1510,Bymarken,0680R004,5
680,Jonkoping,0680C1230,Backalyckan-Vastra Torpa,0680R005,4
680,Jonkoping,0680C1380,Backalyckan-Vastra Torpa,0680R005,4
680,Jonkoping,0680C1210,Egna Hem-Stensholm,0680R006,4
680,Jonkoping,0680C1500,Egna Hem-Stensholm,0680R006,4
680,Jonkoping,0680C1310,Ekhagen,0680R007,3
680,Jonkoping,0680C1180,Ekhagen,0680R007,3
680,Jonkoping,0680C1220,Ekhagen,0680R007,3
680,Jonkoping,0680C1280,Grabo-Tormenas,0680R008,4
680,Jonkoping,0680C1420,Grabo-Tormenas,0680R008,4
680,Jonkoping,0680B4010,Granna,0680R009,4
680,Jonkoping,0680B4020,Granna,0680R009,4
680,Jonkoping,0680C1120,Grashagen-Tokarp,0680R010,4
680,Jonkoping,0680C1150,Grashagen-Tokarp,0680R010,4
680,Jonkoping,0680C1390,Hisingstorp-Dalvik-Skankeberg,0680R011,4
680,Jonkoping,0680C1480,Hisingstorp-Dalvik-Skankeberg,0680R011,4
680,Jonkoping,0680C1060,Hovslatt,0680R012,4
680,Jonkoping,0680C1080,Hovslatt,0680R012,4
680,Jonkoping,0680C1450,Huskvarna centrum,0680R013,3
680,Jonkoping,0680C1490,Huskvarna centrum,0680R013,3
680,Jonkoping,0680C1190,Huskvarna soder,0680R014,3
680,Jonkoping,0680C1330,Huskvarna soder,0680R014,3
680,Jonkoping,0680A0020,Jarstorp-Bottnaryd-Norra Unnaryd,0680R015,4
680,Jonkoping,0680A0040,Jarstorp-Bottnaryd-Norra Unnaryd,0680R015,4
680,Jonkoping,0680A0060,Jarstorp-Bottnaryd-Norra Unnaryd,0680R015,4
680,Jonkoping,0680C1360,Jonkoping centrum Vaster,0680R016,4
680,Jonkoping,0680C1400,Jonkoping centrum Vaster,0680R016,4
680,Jonkoping,0680C1350,Jonkoping centrum Oster,0680R017,4
680,Jonkoping,0680C1260,Jonkoping centrum Oster,0680R017,4
680,Jonkoping,0680C1340,Jonkoping centrum Oster,0680R017,4
680,Jonkoping,0680C1550,Kaxholmen,0680R018,4
680,Jonkoping,0680C1270,Liljeholmen-Vastra Rosenlund,0680R019,3
680,Jonkoping,0680C1320,Liljeholmen-Vastra Rosenlund,0680R019,3
680,Jonkoping,0680C1370,Liljeholmen-Vastra Rosenlund,0680R019,3
680,Jonkoping,0680C1110,Ljungarum,0680R020,4
680,Jonkoping,0680C1040,Norrahammar,0680R021,4
680,Jonkoping,0680C1050,Norrahammar,0680R021,4
680,Jonkoping,0680C1530,Norrangen,0680R022,4
680,Jonkoping,0680C1440,Rosenlund-Vattersnas,0680R023,4
680,Jonkoping,0680C1460,Rosenlund-Vattersnas,0680R023,4
680,Jonkoping,0680C1070,Raslatt,0680R024,1
680,Jonkoping,0680C1090,Raslatt,0680R024,1
680,Jonkoping,0680C1100,Raslatt,0680R024,1
680,Jonkoping,0680C1160,Samset-Mariebo,0680R025,4
680,Jonkoping,0680A0050,Skarstad-Lekeryd,0680R026,4
680,Jonkoping,0680A0070,Skarstad-Lekeryd,0680R026,4
680,Jonkoping,0680C1300,Soder-Munksjostaden,0680R027,4
680,Jonkoping,0680C1170,Soder-Munksjostaden,0680R027,4
680,Jonkoping,0680C1200,Soder-Munksjostaden,0680R027,4
680,Jonkoping,0680C1250,Soder-Munksjostaden,0680R027,4
680,Jonkoping,0680C1130,Sodra Munksjon-Kattilstorp,0680R028,4
680,Jonkoping,0680C1020,Taberg-Mansarp,0680R029,4
680,Jonkoping,0680C1030,Taberg-Mansarp,0680R029,4
680,Jonkoping,0680C1010,Taberg-Mansarp,0680R029,4
680,Jonkoping,0680B2010,Tenhult,0680R030,4
680,Jonkoping,0680B2020,Tenhult,0680R030,4
680,Jonkoping,0680C1520,Tranghalla-Kortebo,0680R031,4
680,Jonkoping,0680C1540,Tranghalla-Kortebo,0680R031,4
680,Jonkoping,0680A0080,Visingso-Orserum-Olmstad,0680R032,4
680,Jonkoping,0680A0090,Visingso-Orserum-Olmstad,0680R032,4
680,Jonkoping,0680A0100,Visingso-Orserum-Olmstad,0680R032,4
680,Jonkoping,0680C1410,Osterangen,0680R033,1
680,Jonkoping,0680C1430,Osterangen,0680R033,1
680,Jonkoping,0680C1140,Oxnehaga,0680R034,3
680,Jonkoping,0680C1290,Oxnehaga,0680R034,3
680,Jonkoping,0680C1240,Oxnehaga centrum,0680R035,1
682,Nassjo,0682B3010,Bodafors,0682R001,2
682,Nassjo,0682B3020,Bodafors,0682R001,2
682,Nassjo,0682B2010,Forserum,0682R002,4
682,Nassjo,0682B2020,Forserum,0682R002,4
682,Nassjo,0682C1020,Handskeryd,0682R003,3
682,Nassjo,0682C1030,Handskeryd,0682R003,3
682,Nassjo,0682C1040,Ingsberg-Nyhem-Hultet,0682R004,3
682,Nassjo,0682C1060,Ingsberg-Nyhem-Hultet,0682R004,3
682,Nassjo,0682B4010,Malmback,0682R005,3
682,Nassjo,0682C1090,Norrboda-Vastra Runneryd,0682R006,2
682,Nassjo,0682C1050,Nassjo centrum,0682R007,3
682,Nassjo,0682A0040,Nassjo norra landsbygd,0682R008,4
682,Nassjo,0682A0060,Nassjo norra landsbygd,0682R008,4
682,Nassjo,0682A0010,Nassjo sodra landsbygd,0682R009,4
682,Nassjo,0682A0020,Nassjo sodra landsbygd,0682R009,4
682,Nassjo,0682A0030,Nassjo vastra landsbygd,0682R010,4
682,Nassjo,0682A0050,Nassjo vastra landsbygd,0682R010,4
682,Nassjo,0682C1010,Sodra Aker-Akershall-Sodergarden,0682R011,3
682,Nassjo,0682C1070,Aker-Malen,0682R012,4
682,Nassjo,0682C1080,Ostra Runneryd,0682R013,1
683,Varnamo,0683B5010,Bor,0683R001,4
683,Varnamo,0683B3010,Bredaryd,0683R002,3
683,Varnamo,0683C1020,Centrum-Apladalen,0683R003,4
683,Varnamo,0683C1050,Centrum-Apladalen,0683R003,4
683,Varnamo,0683C1080,Centrum-Apladalen,0683R003,4
683,Varnamo,0683B4010,Forsheda,0683R004,3
683,Varnamo,0683C1110,Grondal-Norregard,0683R005,4
683,Varnamo,0683C1040,Grondal-Norregard,0683R005,4
683,Varnamo,0683C1070,Grondal-Norregard,0683R005,4
683,Varnamo,0683C1010,Mossle,0683R006,2
683,Varnamo,0683C1100,Nylund-Duvelund,0683R007,4
683,Varnamo,0683C1120,Nylund-Duvelund,0683R007,4
683,Varnamo,0683B2010,Rydaholm,0683R008,2
683,Varnamo,0683C1090,Tralleborg,0683R009,3
683,Varnamo,0683C1030,Vraen-Rorstorp,0683R010,3
683,Varnamo,0683C1060,Vraen-Rorstorp,0683R010,3
683,Varnamo,0683A0010,Varnamo sydostra,0683R011,4
683,Varnamo,0683A0020,Varnamo vastra,0683R012,4
683,Varnamo,0683A0040,Varnamo vastra,0683R012,4
683,Varnamo,0683A0050,Varnamo vastra,0683R012,4
683,Varnamo,0683A0030,Varnamo ostra,0683R013,4
683,Varnamo,0683A0060,Varnamo ostra,0683R013,4
684,Savsjo,0684B3010,Stockaryd,0684R001,2
684,Savsjo,0684C1030,Savsjo nordost,0684R002,3
684,Savsjo,0684A0020,Savsjo norra omland,0684R003,4
684,Savsjo,0684C1010,Savsjo sydost,0684R004,2
684,Savsjo,0684A0010,Savsjo sodra omland,0684R005,3
684,Savsjo,0684C1020,Savsjo vast,0684R006,3
684,Savsjo,0684B2010,Vrigstad,0684R007,3
685,Vetlanda,0685A0060,Ekenassjon,0685R001,3
685,Vetlanda,0685B2010,Ekenassjon,0685R001,3
685,Vetlanda,0685A0050,Holsby-Kvillsfors,0685R002,3
685,Vetlanda,0685A0070,Holsby-Kvillsfors,0685R002,3
685,Vetlanda,0685B4010,Holsby-Kvillsfors,0685R002,3
685,Vetlanda,0685A0020,Korsberga-Nye,0685R003,4
685,Vetlanda,0685A0030,Korsberga-Nye,0685R003,4
685,Vetlanda,0685A0010,Landsbro-Myreso,0685R004,3
685,Vetlanda,0685A0040,Landsbro-Myreso,0685R004,3
685,Vetlanda,0685B3010,Landsbro-Myreso,0685R004,3
685,Vetlanda,0685C1050,Vetlanda-Brunnsgard,0685R005,3
685,Vetlanda,0685C1010,Vetlanda-Backseda,0685R006,4
685,Vetlanda,0685C1040,Vetlanda-Centrum,0685R007,3
685,Vetlanda,0685C1060,Vetlanda-Karslund,0685R008,4
685,Vetlanda,0685C1070,Vetlanda-Mellangarden,0685R009,3
685,Vetlanda,0685C1020,Vetlanda-Tomaslunden,0685R010,3
685,Vetlanda,0685C1030,Vetlanda-Upplanda,0685R011,1
686,Eksjo,0686C1050,Eksjo norra,0686R001,4
686,Eksjo,0686C1060,Eksjo norra,0686R001,4
686,Eksjo,0686C1010,Eksjo sodra,0686R002,4
686,Eksjo,0686C1020,Eksjo sodra,0686R002,4
686,Eksjo,0686C1040,Eksjo vastra,0686R003,2
686,Eksjo,0686A0020,Eksjo vastra landsbygd,0686R004,4
686,Eksjo,0686A0030,Eksjo vastra landsbygd,0686R004,4
686,Eksjo,0686C1030,Eksjo ostra,0686R005,2
686,Eksjo,0686A0010,Eksjo ostra landsbygd,0686R006,3
686,Eksjo,0686B2010,Mariannelund,0686R007,2
687,Tranas,0687C1020,Tranas centrum,0687R001,3
687,Tranas,0687C1050,Tranas centrum,0687R001,3
687,Tranas,0687C1060,Tranas centrum,0687R001,3
687,Tranas,0687A0020,Tranas vastra landsbygd,0687R002,4
687,Tranas,0687A0010,Tranas ostra landsbygd,0687R003,4
687,Tranas,0687A0030,Tranas ostra landsbygd,0687R003,4
687,Tranas,0687C1030,Tranas-vaster,0687R004,2
687,Tranas,0687C1080,Tranas-vaster,0687R004,2
687,Tranas,0687C1010,Tranas-oster,0687R005,4
687,Tranas,0687C1040,Tranas-oster,0687R005,4
687,Tranas,0687C1070,Tranas-oster,0687R005,4
760,Uppvidinge,0760B3010,Klavrestrom-Norrhult,0760R001,3
760,Uppvidinge,0760B2010,Lenhovda,0760R002,3
760,Uppvidinge,0760A0010,Uppvidinge omland,0760R003,3
760,Uppvidinge,0760A0020,Uppvidinge omland,0760R003,3
760,Uppvidinge,0760C1020,Aseda,0760R004,2
760,Uppvidinge,0760C1010,Aseda,0760R004,2
761,Lessebo,0761B2010,Hovmantorp,0761R001,3
761,Lessebo,0761B2020,Hovmantorp,0761R001,3
761,Lessebo,0761B3010,Kosta,0761R002,2
761,Lessebo,0761C1010,Lessebo centralort,0761R003,2
761,Lessebo,0761C1020,Lessebo centralort,0761R003,2
761,Lessebo,0761A0010,Lessebo omland,0761R004,3
763,Tingsryd,0763A0010,Konga,0763R001,3
763,Tingsryd,0763A0050,Linneryd-Almeboda,0763R002,3
763,Tingsryd,0763A0020,Ryds glesbygd,0763R003,4
763,Tingsryd,0763B2010,Ryds tatort,0763R004,2
763,Tingsryd,0763A0040,Tingryds glesbygd-Vackelsang,0763R005,4
763,Tingsryd,0763C1010,Tingsryds tatort,0763R006,3
763,Tingsryd,0763C1020,Tingsryds tatort,0763R006,3
763,Tingsryd,0763A0030,Urshult,0763R007,3
764,Alvesta,0764C1040,Alvesta centrum,0764R001,1
764,Alvesta,0764C1050,Alvesta nordost,0764R002,4
764,Alvesta,0764C1010,Alvesta sydost,0764R003,4
764,Alvesta,0764C1020,Alvesta sodra,0764R004,1
764,Alvesta,0764C1030,Alvesta vastra,0764R005,2
764,Alvesta,0764A0030,Bladinge,0764R006,4
764,Alvesta,0764A0020,Grimslov,0764R007,4
764,Alvesta,0764A0040,Hjortsberga,0764R008,4
764,Alvesta,0764B2010,Moheda-Torpsbruk,0764R009,4
764,Alvesta,0764B2020,Moheda-Torpsbruk,0764R009,4
764,Alvesta,0764A0050,Slatthog,0764R010,4
764,Alvesta,0764B3010,Vislanda,0764R011,3
764,Alvesta,0764A0010,Vastra Torsas,0764R012,4
765,Almhult,0765B2010,Dio-Liatorp,0765R001,4
765,Almhult,0765C1050,Almhult norra,0765R002,3
765,Almhult,0765C1010,Almhult sydostra,0765R003,3
765,Almhult,0765C1020,Almhult vastra,0765R004,4
765,Almhult,0765C1040,Almhult vastra,0765R004,4
765,Almhult,0765C1030,Almhult ostra,0765R005,1
765,Almhult,0765A0010,Almhults omland,0765R006,4
765,Almhult,0765A0020,Almhults omland,0765R006,4
765,Almhult,0765A0030,Almhults omland,0765R006,4
767,Markaryd,0767A0010,Markaryds kommuns landsbygd,0767R001,4
767,Markaryd,0767C1030,Markaryd-Timsfors,0767R002,3
767,Markaryd,0767C1010,Markaryd-Timsfors,0767R002,3
767,Markaryd,0767C1020,Markaryd-Timsfors,0767R002,3
767,Markaryd,0767B2010,Traryd-Stromsnasbruk,0767R003,2
767,Markaryd,0767B2020,Traryd-Stromsnasbruk,0767R003,2
780,Vaxjo,0780C1230,Araby-Dalbo-Nydala,0780R001,1
780,Vaxjo,0780C1240,Araby-Dalbo-Nydala,0780R001,1
780,Vaxjo,0780C1280,Araby-Dalbo-Nydala,0780R001,1
780,Vaxjo,0780B5010,Braas,0780R002,2
780,Vaxjo,0780C1220,Gamla norr-Fagraback,0780R003,4
780,Vaxjo,0780C1190,Gamla norr-Fagraback,0780R003,4
780,Vaxjo,0780B6010,Gemla,0780R004,4
780,Vaxjo,0780C1260,Hov-Norr,0780R005,5
780,Vaxjo,0780C1270,Hov-Norr,0780R005,5
780,Vaxjo,0780C1290,Hovshaga,0780R006,4
780,Vaxjo,0780C1300,Hovshaga,0780R006,4
780,Vaxjo,0780C1340,Hovshaga,0780R006,4
780,Vaxjo,0780C1130,Hogstorp-Hollstorp,0780R007,4
780,Vaxjo,0780C1140,Hogstorp-Hollstorp,0780R007,4
780,Vaxjo,0780B3010,Ingelstad,0780R008,4
780,Vaxjo,0780C1210,Kungsmad-Pilbacken,0780R009,3
780,Vaxjo,0780C1250,Kungsmad-Pilbacken,0780R009,3
780,Vaxjo,0780B4010,Lammhult,0780R010,2
780,Vaxjo,0780B2010,Rottne,0780R011,3
780,Vaxjo,0780B2020,Rottne,0780R011,3
780,Vaxjo,0780C1320,Sandsbro,0780R012,4
780,Vaxjo,0780C1350,Sandsbro,0780R012,4
780,Vaxjo,0780A0020,Stadsnara landsbygd,0780R013,4
780,Vaxjo,0780A0030,Stadsnara landsbygd,0780R013,4
780,Vaxjo,0780A0040,Stadsnara landsbygd,0780R013,4
780,Vaxjo,0780A0050,Stadsnara landsbygd,0780R013,4
780,Vaxjo,0780C1080,Soder-Backaslov,0780R014,4
780,Vaxjo,0780C1100,Soder-Backaslov,0780R014,4
780,Vaxjo,0780C1120,Soder-Backaslov,0780R014,4
780,Vaxjo,0780C1010,Teleborg,0780R015,4
780,Vaxjo,0780C1020,Teleborg,0780R015,4
780,Vaxjo,0780C1060,Teleborg,0780R015,4
780,Vaxjo,0780C1030,Teleborg centrum,0780R016,2
780,Vaxjo,0780C1040,Teleborg centrum,0780R016,2
780,Vaxjo,0780C1050,Universitetsomrade,0780R017,2
780,Vaxjo,0780C1070,Universitetsomrade,0780R017,2
780,Vaxjo,0780C1200,Vastra mark,0780R018,4
780,Vaxjo,0780C1180,Vaxjo centrum-Vaster-Spetsamossen,0780R019,4
780,Vaxjo,0780C1150,Vaxjo centrum-Vaster-Spetsamossen,0780R019,4
780,Vaxjo,0780C1160,Vaxjo centrum-Vaster-Spetsamossen,0780R019,4
780,Vaxjo,0780A0010,Vaxjo landsbygd,0780R020,4
780,Vaxjo,0780A0060,Vaxjo landsbygd,0780R020,4
780,Vaxjo,0780A0070,Vaxjo landsbygd,0780R020,4
780,Vaxjo,0780A0080,Vaxjo landsbygd,0780R020,4
780,Vaxjo,0780C1090,Vaxjo oster,0780R021,3
780,Vaxjo,0780C1110,Vaxjo oster,0780R021,3
780,Vaxjo,0780C1170,Ojaby-Rappe,0780R022,4
780,Vaxjo,0780C1310,Ojaby-Rappe,0780R022,4
780,Vaxjo,0780C1330,Ostra Lugnet-Evedal,0780R023,5
780,Vaxjo,0780C1360,Ostra Lugnet-Evedal,0780R023,5
781,Ljungby,0781A0040,Angelstad-Bolmen,0781R001,4
781,Ljungby,0781C1080,Annelund,0781R002,4
781,Ljungby,0781C1030,Ekebacken,0781R003,4
781,Ljungby,0781A0010,Hamneda-Kanna,0781R004,4
781,Ljungby,0781C1010,Hangers,0781R005,4
781,Ljungby,0781C1060,Kungshog,0781R006,3
781,Ljungby,0781B2010,Lagan,0781R007,3
781,Ljungby,0781A0020,Lidhult-Odensjo-Torpa,0781R008,3
781,Ljungby,0781C1020,Ljungby centrum,0781R009,2
781,Ljungby,0781C1050,Replosa,0781R010,4
781,Ljungby,0781A0030,Ryssby-Agunnaryd,0781R011,4
781,Ljungby,0781C1040,Stensberg,0781R012,4
781,Ljungby,0781A0050,Vittaryd,0781R013,4
781,Ljungby,0781C1070,Agard-Hjortsberg,0781R014,3
821,Hogsby,0821A0020,Fagerhult,0821R001,3
821,Hogsby,0821C1010,Hogsby,0821R002,2
821,Hogsby,0821A0030,Hogsby omland,0821R003,3
821,Hogsby,0821A0010,Langemala,0821R004,2
834,Torsas,0834B2010,Bergkvara,0834R001,3
834,Torsas,0834A0020,Gullabo,0834R002,3
834,Torsas,0834A0010,More,0834R003,3
834,Torsas,0834B3010,Soderakra,0834R004,3
834,Torsas,0834C1010,Torsas,0834R005,3
840,Morbylanga,0840B2050,Algutsrum-Saxnas-Glomminge,0840R001,4
840,Morbylanga,0840B2030,Farjestaden centrala,0840R002,4
840,Morbylanga,0840B2040,Farjestaden norra,0840R003,5
840,Morbylanga,0840B2010,Farjestaden sodra,0840R004,4
840,Morbylanga,0840C1010,Morbylanga,0840R005,3
840,Morbylanga,0840A0010,Morbylanga omland,0840R006,4
840,Morbylanga,0840A0020,Morbylanga omland,0840R006,4
840,Morbylanga,0840A0030,Morbylanga omland,0840R006,4
840,Morbylanga,0840B2020,Skogsby-Torslunda,0840R007,4
860,Hultsfred,0860C1030,Hultsfreds tatort norra,0860R001,3
860,Hultsfred,0860C1010,Hultsfreds tatort sodra,0860R002,1
860,Hultsfred,0860C1020,Hultsfreds tatort vastra,0860R003,3
860,Hultsfred,0860A0020,Jarnforsen-Malilla-Virserum landsbygd,0860R004,3
860,Hultsfred,0860A0040,Lonneberga-Silverdalen tatort-landsbygd,0860R005,3
860,Hultsfred,0860B3010,Malilla-Gardveda-Rosenfors-Ammenas tatort,0860R006,2
860,Hultsfred,0860A0010,Morlunda tatort-landsbygd,0860R007,3
860,Hultsfred,0860A0030,Vena tatort-Vena landsbygd,0860R008,4
860,Hultsfred,0860B2010,Virserums tatort,0860R009,2
861,Monsteras,0861B2020,Blomstermala,0861R001,3
861,Monsteras,0861A0030,Fliseryd omland,0861R002,4
