Kommun,Kommunnamn,DeSO_2018,RegSO_2020,RegSOkod_2020
1290,Kristianstad,1290C1140,Östra Kasern-Fäladen,1290R024
1290,Kristianstad,1290C1170,Östra Kasern-Fäladen,1290R024
1291,Simrishamn,1291B5010,Borrby,1291R001
1291,Simrishamn,1291B2010,Gärsnäs,1291R002
1291,Simrishamn,1291B3010,Hammenhög,1291R003
1291,Simrishamn,1291A0060,Kivik,1291R004
1291,Simrishamn,1291A0070,Kivik,1291R004
1291,Simrishamn,1291A0050,Sankt Olof,1291R005
1291,Simrishamn,1291C1030,Simrishamn centrala,1291R006
1291,Simrishamn,1291C1040,Simrishamn norra,1291R007
1291,Simrishamn,1291A0010,Simrishamn sydvästra landsbygd,1291R008
1291,Simrishamn,1291A0020,Simrishamn sydvästra landsbygd,1291R008
1291,Simrishamn,1291C1020,Simrishamn södra,1291R009
1291,Simrishamn,1291C1010,Simrishamn västra,1291R010
1291,Simrishamn,1291B4010,Skillinge,1291R011
1291,Simrishamn,1291A0030,Vik,1291R012
1291,Simrishamn,1291A0040,Vik,1291R012
1292,Ängelholm,1292C1110,Adolfsfält-Rebbelberga-Karlslund,1292R001
1292,Ängelholm,1292C1010,Fridhem-Skörpinge-Kroneslätt,1292R002
1292,Ängelholm,1292C1100,Havsbaden-Paletten-Danielslund,1292R003
1292,Ängelholm,1292B3010,Hjärnarp-Margretetorp-Svenstorp,1292R004
1292,Ängelholm,1292B3020,Hjärnarp-Margretetorp-Svenstorp,1292R004
1292,Ängelholm,1292C1060,Kronotorp-Gamla Kungsgården-Nya Kungsgården,1292R005
1292,Ängelholm,1292C1020,Kulltorp-Södra Utmarken-Epadalen,1292R006
1292,Ängelholm,1292B2010,Munka Ljungby-Tåstarp-Toarp,1292R007
1292,Ängelholm,1292B2020,Munka Ljungby-Tåstarp-Toarp,1292R007
1292,Ängelholm,1292C1120,Skälderviken-Pomona-Ärrarps ängar,1292R008
1292,Ängelholm,1292C1130,Skälderviken-Pomona-Ärrarps ängar,1292R008
1292,Ängelholm,1292C1080,Stationsområdet-Sockerbruket,1292R009
1292,Ängelholm,1292B4010,Strövelstorp,1292R010
1292,Ängelholm,1292C1140,Vejbystrand-Magnarp-Skepparkroken,1292R011
1292,Ängelholm,1292C1150,Vejbystrand-Magnarp-Skepparkroken,1292R011
1292,Ängelholm,1292C1030,Villan,1292R012
1292,Ängelholm,1292C1040,Ängavången-Nyhem-Skörpabäcken,1292R013
1292,Ängelholm,1292C1070,Ängelholm centrum,1292R014
1292,Ängelholm,1292C1090,Ängelholm centrum,1292R014
1292,Ängelholm,1292C1050,Ängelholm centrum,1292R014
1292,Ängelholm,1292A0030,Ängelholm omland nordost,1292R015
1292,Ängelholm,1292A0040,Ängelholm omland nordost,1292R015
1292,Ängelholm,1292A0010,Ängelholm omland syd,1292R016
1292,Ängelholm,1292A0020,Ängelholm omland syd,1292R016
1293,Hässleholm,1293A0060,Ballingslöv-Norra Sandby-Mannarp,1293R001
1293,Hässleholm,1293B4010,Bjärnum västra,1293R002
1293,Hässleholm,1293B4020,Bjärnum östra,1293R003
1293,Hässleholm,1293A0080,Brunnshult-Emmaljunga-Tulatorp,1293R004
1293,Hässleholm,1293A0030,Gulastorp-Sjunkaröd-Gumlösa,1293R005
1293,Hässleholm,1293A0070,Hagsjö-Kråkeberga-Äskeberga,1293R006
1293,Hässleholm,1293A0050,Hågnarp-Mala-Vankiva,1293R007
1293,Hässleholm,1293A0010,Häglinge-Norra Mellby-Kialt,1293R008
1293,Hässleholm,1293C1050,Hässleholm centrum,1293R009
1293,Hässleholm,1293C1090,Hässleholm-Bokalyckan,1293R010
1293,Hässleholm,1293C1060,Hässleholm-Bokeberg,1293R011
1293,Hässleholm,1293C1040,Hässleholm-Djupadal-Galgbacken,1293R012
1293,Hässleholm,1293C1030,Hässleholm-Fredentorp,1293R013
1293,Hässleholm,1293C1080,Hässleholm-Gulastorp-Röinge-Stoby,1293R014
1293,Hässleholm,1293C1110,Hässleholm-Kristinehem,1293R015
1293,Hässleholm,1293C1120,Hässleholm-Kärråkra-Gäddastorp,1293R016
1293,Hässleholm,1293C1130,Hässleholm-Ljungdala,1293R017
1293,Hässleholm,1293C1100,Hässleholm-Läreda,1293R018
1293,Hässleholm,1293C1070,Hässleholm-Sjörröd-Finja,1293R019
1293,Hässleholm,1293C1010,Hässleholm-Stattena,1293R020
1293,Hässleholm,1293C1020,Hässleholm-Östervärn,1293R021
1293,Hässleholm,1293B7010,Hästveda,1293R022
1293,Hässleholm,1293A0040,Slättsjö-Röke-Öraholma,1293R023
1293,Hässleholm,1293A0020,Strandböke-Västra Torup-Björkeberga,1293R024
1293,Hässleholm,1293B5010,Sösdala,1293R025
1293,Hässleholm,1293B8010,Tormestorp,1293R026
1293,Hässleholm,1293B2030,Tyringe norra,1293R027
1293,Hässleholm,1293B2010,Tyringe sydväst,1293R028
1293,Hässleholm,1293B2020,Tyringe sydöst,1293R029
1293,Hässleholm,1293B3020,Vinslöv centrala,1293R030
1293,Hässleholm,1293B3030,Vinslöv norra,1293R031
1293,Hässleholm,1293B3010,Vinslöv södra,1293R032
1293,Hässleholm,1293B6010,Vittsjö,1293R033
1315,Hylte,1315A0020,Drängsered-Kinnared-Brännögård,1315R001
1315,Hylte,1315C1020,Hyltebruk norra,1315R002
1315,Hylte,1315C1010,Hyltebruk södra,1315R003
1315,Hylte,1315A0040,Långaryd-Landeryd,1315R004
1315,Hylte,1315A0010,Rydöbruk-Femsjö,1315R005
1315,Hylte,1315B2010,Torup,1315R006
1315,Hylte,1315A0030,Unnaryd-Jälluntofta,1315R007
1380,Halmstad,1380C1120,Alet-Mickedala-Rotorp,1380R001
1380,Halmstad,1380C1230,Alet-Mickedala-Rotorp,1380R001
1380,Halmstad,1380C1390,Alet-Mickedala-Rotorp,1380R001
1380,Halmstad,1380C1130,Andersberg,1380R002
1380,Halmstad,1380C1080,Andersberg,1380R002
1380,Halmstad,1380C1110,Bäckagård centrum,1380R004
1380,Halmstad,1380C1040,Bäckagård norra-Bäckagård södra,1380R026
1380,Halmstad,1380C1180,Bäckagård norra-Bäckagård södra,1380R026
1380,Halmstad,1380A0010,Eldsberga-Simlångsdalen-Skedala,1380R006
1380,Halmstad,1380A0020,Eldsberga-Simlångsdalen-Skedala,1380R006
1380,Halmstad,1380A0040,Eldsberga-Simlångsdalen-Skedala,1380R006
1380,Halmstad,1380C1090,Engelbrekt-Östra Förstaden,1380R007
1380,Halmstad,1380C1170,Engelbrekt-Östra Förstaden,1380R007
1380,Halmstad,1380C1360,Frennarp-Kärleken-Galgberget östra,1380R008
1380,Halmstad,1380C1400,Frennarp-Kärleken-Galgberget östra,1380R008
1380,Halmstad,1380C1410,Frennarp-Kärleken-Galgberget östra,1380R008
1380,Halmstad,1380C1140,Frösakull-Tylösand-Villshärad,1380R009
1380,Halmstad,1380C1380,Frösakull-Tylösand-Villshärad,1380R009
1380,Halmstad,1380C1310,Furet-Gamletull,1380R010
1380,Halmstad,1380C1350,Furet-Gamletull,1380R010
1380,Halmstad,1380C1030,Fyllinge,1380R011
1380,Halmstad,1380C1050,Fyllinge,1380R011
1380,Halmstad,1380B3010,Getinge tätort,1380R012
1380,Halmstad,1380C1420,Gullbrandstorp-Haverdal-Steninge,1380R013
1380,Halmstad,1380C1430,Gullbrandstorp-Haverdal-Steninge,1380R013
1380,Halmstad,1380C1440,Gullbrandstorp-Haverdal-Steninge,1380R013
1380,Halmstad,1380C1270,Halmstad centrum västra-Galgberget västra,1380R015
1380,Halmstad,1380C1340,Halmstad centrum västra-Galgberget västra,1380R015
1380,Halmstad,1380C1280,Halmstad centrum östra-Nyatorp västra,1380R016
1380,Halmstad,1380C1290,Halmstad centrum östra-Nyatorp västra,1380R016
1380,Halmstad,1380C1100,Halmstad centrum-Slottsjord-Kattegatt,1380R017
1380,Halmstad,1380C1300,Halmstad centrum-Slottsjord-Kattegatt,1380R017
1380,Halmstad,1380A0060,Harplinge-Getinge glesbygd,1380R018
1380,Halmstad,1380B4010,Harplinge-Getinge glesbygd,1380R018
1380,Halmstad,1380A0050,Kvibille-Holm-Vapnö,1380R019
1380,Halmstad,1380A0030,Kvibille-Holm-Vapnö,1380R019
1380,Halmstad,1380C1160,Linehed norra-Gustavsfält,1380R014
1380,Halmstad,1380C1190,Linehed norra-Gustavsfält,1380R014
1380,Halmstad,1380C1210,Linehed norra-Gustavsfält,1380R014
1380,Halmstad,1380C1070,Linehed södra-Östra Stranden,1380R020
1380,Halmstad,1380C1220,Nyhem norra-Nyatorp östra,1380R023
1380,Halmstad,1380C1240,Nyhem norra-Nyatorp östra,1380R023
1380,Halmstad,1380C1200,Nyhem södra,1380R022
1380,Halmstad,1380B2020,Oskarström tätort,1380R024
1380,Halmstad,1380B2030,Oskarström tätort,1380R024
1380,Halmstad,1380C1250,Snöstorp-Brogård,1380R003
1380,Halmstad,1380C1150,Snöstorp-Brogård,1380R003
1380,Halmstad,1380C1060,Söndrum-Eketånga,1380R005
1380,Halmstad,1380C1260,Söndrum-Eketånga,1380R005
1380,Halmstad,1380C1010,Trönninge-Gullbranna-Laxvik,1380R021
1380,Halmstad,1380C1020,Trönninge-Gullbranna-Laxvik,1380R021
1380,Halmstad,1380C1320,Vallås västra,1380R028
1380,Halmstad,1380C1330,Vallås östra,1380R027
1380,Halmstad,1380C1370,Vallås östra,1380R027
1380,Halmstad,1380A0070,Åled-Sennan-Oskarström glesbygd,1380R025
1380,Halmstad,1380B2010,Åled-Sennan-Oskarström glesbygd,1380R025
1381,Laholm,1381B3010,Genevad-Veinge,1381R001
1381,Laholm,1381B3020,Genevad-Veinge,1381R001
1381,Laholm,1381A0010,Hasslöv-Ränneslöv-Våxtorp,1381R002
1381,Laholm,1381A0020,Hasslöv-Ränneslöv-Våxtorp,1381R002
1381,Laholm,1381A0030,Hasslöv-Ränneslöv-Våxtorp,1381R002
1381,Laholm,1381B5010,Hasslöv-Ränneslöv-Våxtorp,1381R002
1381,Laholm,1381A0040,Hishult-Knäreds omland,1381R003
1381,Laholm,1381B4010,Knäred,1381R004
1381,Laholm,1381C1020,Laholm västra,1381R005
1381,Laholm,1381C1010,Laholm östra,1381R006
1381,Laholm,1381C1030,Laholm östra,1381R006
1381,Laholm,1381A0050,Laholms omland-Ysby,1381R007
1381,Laholm,1381C1040,Lilla Tjärby,1381R008
1381,Laholm,1381B2020,Mellbystrand,1381R009
1381,Laholm,1381B2010,Skummeslövsstrand-Skottorp,1381R010
1381,Laholm,1381A0060,Veinge omland,1381R011
1382,Falkenberg,1382C1070,Falkenberg centrum,1382R001
1382,Falkenberg,1382C1100,Falkenberg centrum,1382R001
1382,Falkenberg,1382C1030,Falkenberg södra,1382R002
1382,Falkenberg,1382C1050,Falkenberg södra,1382R002
1382,Falkenberg,1382C1060,Falkenberg södra,1382R002
1382,Falkenberg,1382C1010,Falkenberg södra,1382R002
1382,Falkenberg,1382A0030,Falkenbergs norra kustområde,1382R003
1382,Falkenberg,1382A0010,Falkenbergs södra kustområde,1382R004
1382,Falkenberg,1382B2010,Glommen,1382R005
1382,Falkenberg,1382C1110,Skogstorp,1382R006
1382,Falkenberg,1382C1130,Skogstorp,1382R006
1382,Falkenberg,1382C1020,Skrea,1382R007
1382,Falkenberg,1382B3010,Slöinge,1382R008
1382,Falkenberg,1382C1120,Stafsinge-Gruebäcken,1382R009
1382,Falkenberg,1382C1140,Stafsinge-Gruebäcken,1382R009
1382,Falkenberg,1382C1090,Tröingeberg-Fajans,1382R010
1382,Falkenberg,1382C1150,Tröingeberg-Fajans,1382R010
1382,Falkenberg,1382A0090,Ullared-Inland,1382R011
1382,Falkenberg,1382A0060,Ullared-Inland,1382R011
1382,Falkenberg,1382A0070,Ullared-Inland,1382R011
1382,Falkenberg,1382A0080,Ullared-Inland,1382R011
1382,Falkenberg,1382A0020,Vessigebro-Årstad,1382R012
1382,Falkenberg,1382A0050,Vessigebro-Årstad,1382R012
1382,Falkenberg,1382C1160,Vinberg-Ljungby,1382R013
1382,Falkenberg,1382A0040,Vinberg-Ljungby,1382R013
1382,Falkenberg,1382C1040,Västra gärdet,1382R014
1382,Falkenberg,1382C1080,Västra gärdet,1382R014
1383,Varberg,1383C1090,Breared-Mariedal-Apelviken,1383R001
1383,Varberg,1383C1040,Breared-Mariedal-Apelviken,1383R001
1383,Varberg,1383C1050,Breared-Mariedal-Apelviken,1383R001
1383,Varberg,1383C1160,Brunnsberg-Lugnet,1383R002
1383,Varberg,1383B4010,Bua-Värö,1383R003
1383,Varberg,1383B5010,Bua-Värö,1383R003
1383,Varberg,1383A0090,Bua-Värö,1383R003
1383,Varberg,1383A0030,Hunnestad-Gödestad,1383R004
1383,Varberg,1383A0050,Hunnestad-Gödestad,1383R004
1383,Varberg,1383C1170,Håsten-Holmagärde,1383R005
1383,Varberg,1383C1180,Håsten-Holmagärde,1383R005
1383,Varberg,1383A0040,Rolfstorp-Skällinge-Karl Gustav,1383R006
1383,Varberg,1383A0060,Rolfstorp-Skällinge-Karl Gustav,1383R006
1383,Varberg,1383A0080,Rolfstorp-Skällinge-Karl Gustav,1383R006
1383,Varberg,1383C1030,Södra Näs-Träslövsläge-Gamla Köpstad,1383R007
1383,Varberg,1383C1010,Södra Näs-Träslövsläge-Gamla Köpstad,1383R007
1383,Varberg,1383C1020,Södra Näs-Träslövsläge-Gamla Köpstad,1383R007
1383,Varberg,1383C1060,Sörse,1383R008
1383,Varberg,1383C1070,Träslöv,1383R009
1383,Varberg,1383C1140,Träslöv,1383R009
1383,Varberg,1383C1190,Trönninge-Bläshammar,1383R010
1383,Varberg,1383C1200,Trönninge-Bläshammar,1383R010
1383,Varberg,1383B2010,Tvååker,1383R011
1383,Varberg,1383B2020,Tvååker,1383R011
1383,Varberg,1383A0010,Tvååkers omland,1383R012
1383,Varberg,1383A0020,Tvååkers omland,1383R012
1383,Varberg,1383B6010,Tångaberg-Årnäs,1383R013
1383,Varberg,1383B6020,Tångaberg-Årnäs,1383R013
1383,Varberg,1383C1110,Varberg centrum,1383R014
1383,Varberg,1383C1150,Varberg centrum,1383R014
1383,Varberg,1383C1080,Varberg söder,1383R015
1383,Varberg,1383C1120,Varberg söder,1383R015
1383,Varberg,1383A0070,Veddige-Derome,1383R016
1383,Varberg,1383B3010,Veddige-Derome,1383R016
1383,Varberg,1383B3020,Veddige-Derome,1383R016
1383,Varberg,1383C1100,Öster-Karlberg,1383R017
1383,Varberg,1383C1130,Öster-Karlberg,1383R017
1384,Kungsbacka,1384A0050,Anneberg-Älvsåker,1384R001
1384,Kungsbacka,1384C1280,Anneberg-Älvsåker,1384R001
1384,Kungsbacka,1384C1300,Anneberg-Älvsåker,1384R001
1384,Kungsbacka,1384C1250,Björkris-Voxlöv,1384R002
1384,Kungsbacka,1384B3020,Fjärås,1384R003
1384,Kungsbacka,1384B3010,Fjärås,1384R003
1384,Kungsbacka,1384A0030,Fjärås omland,1384R004
1384,Kungsbacka,1384A0040,Fjärås omland,1384R004
1384,Kungsbacka,1384B2010,Frillesås,1384R005
1384,Kungsbacka,1384B2020,Frillesås,1384R005
1384,Kungsbacka,1384A0010,Frillesås-Gällinge omland,1384R006
1384,Kungsbacka,1384A0020,Frillesås-Gällinge omland,1384R006
1384,Kungsbacka,1384C1140,Hålabäck-Hammerö,1384R007
1384,Kungsbacka,1384C1130,Hålabäck-Hammerö,1384R007
1384,Kungsbacka,1384C1150,Kungsbacka Innerstaden,1384R008
1384,Kungsbacka,1384C1170,Kungsbacka Innerstaden,1384R008
1384,Kungsbacka,1384C1180,Kungsbacka Innerstaden,1384R008
1384,Kungsbacka,1384C1220,Kungsbacka norra,1384R009
1384,Kungsbacka,1384C1230,Kungsbacka norra,1384R009
1384,Kungsbacka,1384C1200,Kungsbacka norra,1384R009
1384,Kungsbacka,1384C1100,Kungsbacka södra,1384R010
1384,Kungsbacka,1384C1110,Kungsbacka södra,1384R010
1384,Kungsbacka,1384C1260,Släp västra,1384R011
1384,Kungsbacka,1384C1290,Släp västra,1384R011
1384,Kungsbacka,1384C1320,Släp västra,1384R011
1384,Kungsbacka,1384C1240,Släp östra,1384R012
1384,Kungsbacka,1384C1270,Släp östra,1384R012
1384,Kungsbacka,1384C1310,Släp östra,1384R012
1384,Kungsbacka,1384C1190,Tingberget,1384R013
1384,Kungsbacka,1384C1210,Tingberget,1384R013
1384,Kungsbacka,1384C1080,Vallda,1384R014
1384,Kungsbacka,1384C1090,Vallda,1384R014
1384,Kungsbacka,1384C1120,Vallda,1384R014
1384,Kungsbacka,1384C1160,Vallda,1384R014
1384,Kungsbacka,1384C1010,Västra Onsala,1384R015
1384,Kungsbacka,1384C1020,Västra Onsala,1384R015
1384,Kungsbacka,1384C1050,Västra Onsala,1384R015
1384,Kungsbacka,1384B2030,Åsa,1384R016
1384,Kungsbacka,1384B2040,Åsa,1384R016
1384,Kungsbacka,1384B2050,Ölmanäs,1384R017
1384,Kungsbacka,1384C1040,Östra Onsala,1384R018
1384,Kungsbacka,1384C1060,Östra Onsala,1384R018
1384,Kungsbacka,1384C1070,Östra Onsala,1384R018
1384,Kungsbacka,1384C1030,Östra Onsala,1384R018
1401,Härryda,1401C1030,Djupedalsäng-Högadal-Orrekullen,1401R001
1401,Härryda,1401C1040,Djupedalsäng-Högadal-Orrekullen,1401R001
1401,Härryda,1401C1060,Djupedalsäng-Högadal-Orrekullen,1401R001
1401,Härryda,1401C1080,Djupedalsäng-Högadal-Orrekullen,1401R001
1401,Härryda,1401B2010,Hindås,1401R002
1401,Härryda,1401B2020,Hindås,1401R002
1401,Härryda,1401C1160,Härryda centrum-Skårtorp,1401R003
1401,Härryda,1401A0020,Härryda-Eskilsby-Backa,1401R004
1401,Härryda,1401C1130,Landvetter centrum-Önneröd-Tahult,1401R005
1401,Härryda,1401C1150,Landvetter centrum-Önneröd-Tahult,1401R005
1401,Härryda,1401C1120,Landvetter centrum-Önneröd-Tahult,1401R005
1401,Härryda,1401C1110,Landvetter östra-Snåkered-Björröd,1401R006
1401,Härryda,1401C1140,Landvetter östra-Snåkered-Björröd,1401R006
1401,Härryda,1401C1070,Mölnlycke centrum-Solsten-Bråta,1401R007
1401,Härryda,1401C1090,Mölnlycke centrum-Solsten-Bråta,1401R007
1401,Härryda,1401C1100,Mölnlycke centrum-Solsten-Bråta,1401R007
1401,Härryda,1401C1010,Pixbo-Båtmanstorpet-Benareby,1401R008
1401,Härryda,1401C1020,Pixbo-Båtmanstorpet-Benareby,1401R008
1401,Härryda,1401C1050,Pixbo-Båtmanstorpet-Benareby,1401R008
1401,Härryda,1401A0010,Rävlanda-Hällingsjö-Hindås omland,1401R009
1401,Härryda,1401B3010,Rävlanda-Hällingsjö-Hindås omland,1401R009
1402,Partille,1402C1080,Björndammen,1402R001
1402,Partille,1402C1120,Björndammen,1402R001
1402,Partille,1402C1040,Brattåskärr,1402R002
1402,Partille,1402C1060,Furulund,1402R003
1402,Partille,1402C1090,Furuskog-Skulltorp,1402R004
1402,Partille,1402C1130,Furuskog-Skulltorp,1402R004
1402,Partille,1402C1160,Kåhög-Jonsered-Jonsered omland,1402R005
1402,Partille,1402C1180,Lexby-Lexby omland,1402R006
1402,Partille,1402C1170,Mellby-Björnekulla,1402R007
1402,Partille,1402C1100,Norra Sävedalen,1402R008
1402,Partille,1402C1110,Norra Sävedalen,1402R008
1402,Partille,1402C1140,Oluff Nilssons väg,1402R009
1402,Partille,1402C1150,Partille centrum,1402R010
1402,Partille,1402C1030,Puketorp,1402R011
1402,Partille,1402C1070,Södra Sävedalen,1402R012
1402,Partille,1402C1050,Vallhamra,1402R013
1402,Partille,1402C1010,Västra Öjersjö,1402R014
1402,Partille,1402C1020,Östra Öjersjö,1402R015
1407,Öckerö,1407C1050,Björkö-Kalvsund,1407R001
1407,Öckerö,1407A0030,Hälsö-Nordöarna,1407R002
1407,Öckerö,1407C1010,Hönö västra,1407R003
1407,Öckerö,1407C1020,Hönö västra,1407R003
1407,Öckerö,1407A0010,Hönö östra-Grötö-Fotö,1407R004
1407,Öckerö,1407A0020,Hönö östra-Grötö-Fotö,1407R004
1407,Öckerö,1407C1030,Öckerö,1407R005
1407,Öckerö,1407C1040,Öckerö,1407R005
1415,Stenungsund,1415C1040,Hallerna-Strandnorum,1415R001
1415,Stenungsund,1415C1050,Hallerna-Strandnorum,1415R001
1415,Stenungsund,1415C1070,Hasselbacken,1415R002
1415,Stenungsund,1415C1010,Jörlanda,1415R003
1415,Stenungsund,1415C1090,Kristinedal,1415R004
1415,Stenungsund,1415C1060,Kyrkenorum-Högenorum-Ekbacken,1415R005
1415,Stenungsund,1415C1080,Kyrkenorum-Högenorum-Ekbacken,1415R005
1415,Stenungsund,1415C1110,Stenungsund centrum-Stenungsön-Stora Askerön,1415R006
1415,Stenungsund,1415A0010,Stenungsund omland,1415R007
1415,Stenungsund,1415A0020,Stenungsund omland,1415R007
1415,Stenungsund,1415A0030,Stenungsund omland,1415R007
1415,Stenungsund,1415C1020,Stora Höga-Spekeröd,1415R008
1415,Stenungsund,1415C1030,Stora Höga-Spekeröd,1415R008
1415,Stenungsund,1415C1100,Västergård-Doteröd-Nytorpshöjd,1415R009
1415,Stenungsund,1415C1120,Ödsmål,1415R010
1419,Tjörn,1419A0020,Kållekärr,1419R001
1419,Tjörn,1419C1040,Skärhamn norra,1419R002
1419,Tjörn,1419C1010,Tjörn sydväst,1419R003
1419,Tjörn,1419C1020,Tjörn sydväst,1419R003
1419,Tjörn,1419C1030,Tjörn sydväst,1419R003
1419,Tjörn,1419A0030,Tjörn öster,1419R004
1419,Tjörn,1419B2010,Tjörn öster,1419R004
1419,Tjörn,1419B2020,Tjörn öster,1419R004
1419,Tjörn,1419A0010,Tjörns omland,1419R005
1419,Tjörn,1419B3010,Tjörns omland,1419R005
1421,Orust,1421B3010,Ellös,1421R001
1421,Orust,1421C1010,Henån,1421R002
1421,Orust,1421C1020,Henån,1421R002
1421,Orust,1421A0010,Morlanda-Tegneby-Stala,1421R003
1421,Orust,1421A0030,Morlanda-Tegneby-Stala,1421R003
1421,Orust,1421A0050,Morlanda-Tegneby-Stala,1421R003
1421,Orust,1421B2010,Svanesund,1421R004
1421,Orust,1421A0040,Torp-Myckleby-Långelanda,1421R005
1421,Orust,1421A0060,Torp-Myckleby-Långelanda,1421R005
1421,Orust,1421B5010,Torp-Myckleby-Långelanda,1421R005
1421,Orust,1421B4010,Varekil,1421R006
1421,Orust,1421A0020,Västra Orust,1421R007
1427,Sotenäs,1427B2010,Hunnebostrand-Bovallstrand,1427R001
1427,Sotenäs,1427A0010,Kungshamn–Smögen-Hovenäset–Väjern,1427R002
1427,Sotenäs,1427A0020,Kungshamn–Smögen-Hovenäset–Väjern,1427R002
1427,Sotenäs,1427C1010,Kungshamn–Smögen-Hovenäset–Väjern,1427R002
1427,Sotenäs,1427A0030,Sotenäs omland,1427R003
1430,Munkedal,1430C1010,Munkedals tätort,1430R001
1430,Munkedal,1430C1020,Munkedals tätort,1430R001
1430,Munkedal,1430A0010,Svarteborg-Munkedals omland,1430R002
1430,Munkedal,1430A0020,Svarteborg-Munkedals omland,1430R002
1430,Munkedal,1430A0030,Svarteborg-Munkedals omland,1430R002
1430,Munkedal,1430A0040,Sörbygden,1430R003
1435,Tanum,1435B2010,Grebbestad,1435R001
1435,Tanum,1435A0010,Tanums kustområde,1435R002
1435,Tanum,1435A0030,Tanums kustområde,1435R002
1435,Tanum,1435A0020,Tanums landsbygd,1435R003
1435,Tanum,1435A0040,Tanums landsbygd,1435R003
1435,Tanum,1435A0050,Tanums landsbygd,1435R003
1435,Tanum,1435C1010,Tanumshede,1435R004
1438,Dals-Ed,1438C1020,Dals-Ed-Ed,1438R001
1438,Dals-Ed,1438A0010,Dals-Eds omland,1438R002
1438,Dals-Ed,1438C1010,Dals-Ed-Äng,1438R003
1439,Färgelanda,1439A0020,Färgelanda norra,1439R001
1439,Färgelanda,1439A0010,Färgelanda södra,1439R002
1439,Färgelanda,1439C1010,Färgelanda södra,1439R002
1439,Färgelanda,1439C1020,Färgelanda södra,1439R002
1440,Ale,1440C1060,Alafors,1440R001
1440,Ale,1440A0020,Alvhem-Hålanda,1440R002
1440,Ale,1440B3010,Alvhem-Hålanda,1440R002
1440,Ale,1440B2030,Bohus,1440R003
1440,Ale,1440B2040,Bohus,1440R003
1440,Ale,1440C1030,Centrala Nödinge,1440R004
1440,Ale,1440C1080,Centrala Älvängen,1440R005
1440,Ale,1440C1040,Nol,1440R006
1440,Ale,1440C1050,Nol,1440R006
1440,Ale,1440C1090,Norra Älvängen,1440R007
1440,Ale,1440C1100,Skepplanda,1440R008
1440,Ale,1440A0010,Starrkärr-Kilanda-Ryd,1440R009
1440,Ale,1440B2010,Surte,1440R010
1440,Ale,1440B2020,Surte,1440R010
1440,Ale,1440C1010,Södra Nödinge,1440R011
1440,Ale,1440C1070,Södra Älvängen,1440R012
1440,Ale,1440C1020,Östra Nödinge,1440R013
1441,Lerum,1441B2040,Aggetorp-Björboholm,1441R001
1441,Lerum,1441C1070,Aspenäs,1441R002
1441,Lerum,1441C1090,Aspenäs,1441R002
1441,Lerum,1441C1140,Floda,1441R003
1441,Lerum,1441C1150,Floda,1441R003
1441,Lerum,1441B2030,Gråbo,1441R004
1441,Lerum,1441C1030,Hulan-Södra Lerum,1441R005
